"yr","mo","st","num_tornado","sum_inj","sum_fat","sum_loss","sum_closs"
2013,6,"MN",4,0,0,0.1,0
2013,6,"MT",1,0,0,0,0
2013,6,"NC",4,1,0,0.1605,0
2013,6,"ND",6,0,0,0.005,0
2013,6,"NE",9,0,0,0.1,0.25
2013,6,"OH",10,0,0,0.69,0.005
2013,6,"OR",2,0,0,0.001,0.1
2013,6,"PA",2,0,0,0.0025,0
2013,6,"SC",6,0,0,0.545,0
2013,6,"SD",7,0,0,0,0
2013,6,"TN",4,0,0,0.1,0
2013,6,"TX",3,0,0,0.075,0
2013,6,"VA",4,0,0,0.01,0.0195
2013,6,"WI",1,0,0,0,0
2013,6,"WY",4,0,0,0,0
2013,7,"AZ",1,0,0,0,0
2013,7,"CO",2,0,0,0,0
2013,7,"CT",4,0,0,5.075,0
2013,7,"FL",9,4,0,0.0495,0
2013,7,"ID",1,0,0,0,0
2013,7,"IL",2,0,0,0,0
2013,7,"IN",1,2,0,0,0
2013,7,"KS",4,0,0,0.1,0
2013,7,"KY",1,0,0,0.005,0
2013,7,"LA",1,0,0,0,0
2013,7,"MD",2,0,0,0.0035,0.0025
2013,7,"ME",2,0,0,0,0
2013,7,"MN",2,0,0,1.9,0.6
2013,7,"MO",2,0,0,0.1008,0
2013,7,"MT",3,0,0,0.5,0
2013,7,"NC",1,0,0,0.1,0
2013,7,"ND",4,0,0,0.095,0
2013,7,"NE",4,0,0,0,0
2013,7,"NJ",1,0,0,0.02,0
2013,7,"NY",2,0,0,0.135,0
2013,7,"OH",9,0,0,1.105,0
2013,7,"OK",2,0,0,0.18,0
2013,7,"PA",2,0,0,0.13,0
2013,7,"SC",2,9,0,0.088,0
2013,7,"SD",1,0,0,0,0
2013,7,"WI",6,0,0,0.052,0.01
2013,7,"WY",1,0,0,0,0
2013,8,"CA",1,0,0,0,0
2013,8,"CO",7,0,0,0.005,0.005
2013,8,"FL",1,0,0,0.5,0
2013,8,"GA",1,0,0,0.009,0
2013,8,"KS",2,0,0,0,0
2013,8,"MD",1,0,0,0,0.002
2013,8,"MI",2,0,0,0.015,0
2013,8,"MN",5,0,0,0,0
2013,8,"MT",1,0,0,0,0
2013,8,"ND",4,0,0,0,0
2013,8,"NJ",1,0,0,0.25,0
2013,8,"OH",1,0,0,0.05,0
2013,8,"OK",1,0,0,0,0
2013,8,"PA",1,0,0,0.002,0
2013,8,"SD",2,0,0,0.025,0
2013,8,"TX",6,0,0,0.25,0
2013,8,"WI",7,2,0,19.4,0
2013,8,"WY",1,0,0,0,0
2013,9,"FL",1,0,0,0.001,0
2013,9,"ID",2,0,0,0,0
2013,9,"IL",1,0,0,0,0
2013,9,"MA",1,0,0,0,0
2013,9,"ME",1,0,0,0,0
2013,9,"MN",1,0,0,0,0
2013,9,"MS",6,0,0,0.272,0
2013,9,"NC",2,0,0,0.095,0
2013,9,"NM",2,0,0,0,0
2013,9,"OH",1,0,0,0.005,0
2013,9,"UT",1,0,0,0.01,0
2013,9,"WA",1,0,0,0.025,0
2013,9,"WY",1,0,0,0,0
2013,10,"AR",1,0,0,0.5,0
2013,10,"FL",1,0,0,0,0
2013,10,"IA",11,0,0,3.63,0
2013,10,"IL",4,0,0,0.26,0
2013,10,"KY",7,0,0,0.418,0
2013,10,"LA",7,0,0,0.444,0
2013,10,"MN",1,0,0,0,0
2013,10,"MO",10,0,0,1.725,0
2013,10,"NE",12,19,0,1.15,0
2013,10,"NJ",1,0,0,0.03,0
2013,10,"OH",3,8,0,2.37,0
2013,10,"PR",1,0,0,0.01,0
2013,10,"SD",3,0,0,0.65,0
2013,10,"TN",1,0,0,0,0
2013,10,"TX",6,0,0,0.25,0
2013,10,"WI",1,0,0,0.05,0.005
2013,11,"FL",2,0,0,0.2,0
2013,11,"IL",25,183,8,1077.463,0
2013,11,"IN",30,8,0,2.95,0
2013,11,"KY",8,37,3,9.52,0
2013,11,"MI",3,0,0,0.111,0
2013,11,"MO",2,0,0,1.001,0
2013,11,"MT",1,0,0,0,0
2013,11,"NC",2,2,0,6.5,0
2013,11,"OH",6,0,0,2.9,0
2013,11,"TN",3,0,0,0.4,0.01
2013,12,"AR",4,7,1,1.3,0
2013,12,"FL",1,0,0,5,0
2013,12,"KY",4,0,0,0.452,0
2013,12,"LA",1,0,0,0.001,0
2013,12,"MS",7,3,1,1.775,0
2013,12,"TX",3,0,0,0.135,0
2014,1,"GA",1,0,0,0.003,0
2014,1,"VA",3,0,0,0.14,0
2014,2,"AL",6,2,0,0,0
2014,2,"CA",1,0,0,0,0
2014,2,"GA",2,0,0,0.64,0
2014,2,"IL",11,2,0,1.71,0
2014,2,"IN",3,0,0,0.187,0
2014,2,"KY",2,0,0,0.038,0
2014,2,"LA",1,0,0,0.05,0
2014,2,"MD",1,0,0,0,0.01
2014,2,"MO",2,5,0,0.085,0
2014,2,"MS",4,0,0,0.43,0
2014,2,"NC",3,0,0,0.045,0
2014,2,"OH",2,0,0,0.25,0
2014,2,"TN",4,0,0,0.2,0
2014,3,"AZ",1,0,0,0.05,0
2014,3,"CA",7,0,0,0,0
2014,3,"FL",4,0,0,0,0
2014,3,"IA",1,0,0,0.05,0
2014,3,"LA",1,0,0,0.1,0
2014,3,"MN",1,0,0,0.045,0
2014,3,"MO",3,0,0,0,0
2014,3,"NC",2,0,0,0.013,0
2014,4,"AL",29,70,2,0.27,0
2014,4,"AR",6,194,16,225.28,0
2014,4,"FL",3,0,0,0.203,0
2014,4,"GA",5,3,0,0.361,0
2014,4,"IA",3,0,2,0.025,0
2014,4,"IL",6,0,0,0.117,0
2014,4,"KS",7,25,0,10.5,0
2014,4,"KY",2,0,0,0.032,0
2014,4,"LA",3,0,0,1.027,0
2014,4,"MO",8,0,0,0.087,0
2014,4,"MS",27,158,11,170.134,10.19
2014,4,"NC",19,24,1,21.66,0
2014,4,"NE",3,0,0,0,0
2014,4,"OK",5,49,2,16,0
2014,4,"TN",7,2,2,0.675,0
2014,4,"TX",6,7,0,2.145,0
2014,4,"WA",1,0,0,0.005,0
2014,5,"AL",4,0,0,0.085,0
2014,5,"AR",1,0,0,0.25,0
2014,5,"CO",13,0,0,0,0
2014,5,"DE",1,2,0,0.15,0
2014,5,"FL",4,0,0,0.05,0
2014,5,"GA",2,0,0,0.1,0
2014,5,"IA",8,0,0,4.83,0
2014,5,"ID",2,0,0,0.001,0
2014,5,"IL",2,0,0,0,0
2014,5,"KS",10,0,0,0,0
2014,5,"KY",2,0,0,0.115,0
2014,5,"LA",1,0,0,0,0
2014,5,"ME",1,0,0,0,0
2014,5,"MN",2,0,0,0.001,0
2014,5,"MO",5,0,0,0.035,0
2014,5,"MT",3,0,0,0,0
2014,5,"NC",2,0,0,0.26,0
2014,5,"ND",1,9,0,2.5,0
2014,5,"NE",22,1,0,29.11,0
2014,5,"NM",1,0,0,0,0
2014,5,"NV",3,0,0,0.002,0
2014,5,"NY",1,0,0,0,0
2014,5,"OH",3,0,0,0.6,0
2014,5,"OK",4,0,0,0.005,0
2014,5,"PA",1,0,0,0.005,0
2014,5,"SC",1,0,0,0,0
2014,5,"SD",4,0,0,0.02,0
2014,5,"TX",15,0,0,1.9855,0
2014,5,"VA",4,0,0,0.055,0.005
2014,5,"WY",7,0,0,0.012,0
2014,6,"AL",3,0,0,0,0
2014,6,"AR",2,2,0,0.29,0
2014,6,"CO",30,2,0,0.008,0
2014,6,"FL",1,0,0,0.001,0
2014,6,"GA",2,0,0,0.2,0
2014,6,"IA",31,0,0,1.851,0.165
2014,6,"IL",18,0,0,2.159,0.002
2014,6,"IN",23,0,0,2.252,0
2014,6,"KS",16,2,0,0.11,0
2014,6,"KY",5,0,0,0.354,0
2014,6,"LA",1,0,0,0.01,0
2014,6,"MI",2,0,0,0.39,0
2014,6,"MN",12,0,0,0.01,0
2014,6,"MO",12,0,0,0.01,0
2014,6,"MS",1,1,0,0.1,0
2014,6,"MT",3,0,0,0,0
2014,6,"ND",7,0,0,0,0
2014,6,"NE",35,20,2,23.371,2.75
2014,6,"NM",12,0,0,0.1,0
2014,6,"NY",1,0,0,0,0
2014,6,"OH",3,0,0,1.15,0
2014,6,"OK",5,0,0,0.05,0
2014,6,"PA",2,0,0,0.0275,0
2014,6,"SC",3,0,0,0.004,0
2014,6,"SD",19,3,0,5.71,0
2014,6,"TN",2,0,0,0.3,0
2014,6,"TX",15,1,0,0.32,0
2014,6,"WI",18,5,0,39.003,0.009
2014,6,"WV",2,0,0,0.05,0.01
2014,6,"WY",5,1,0,0.12,0
2014,7,"CO",4,0,0,0,0
2014,7,"CT",1,0,0,0.025,0
2014,7,"FL",4,0,0,0.775,0
2014,7,"IA",9,0,0,0.225,0.305
2014,7,"IL",4,0,0,0,0.01
2014,7,"KY",2,0,0,0.15,0
2014,7,"MA",2,2,0,4,0
2014,7,"ME",3,0,0,0,0
2014,7,"MI",5,6,0,4.904,0
2014,7,"MN",3,0,0,0.002,0
2014,7,"MS",1,0,0,0,0
2014,7,"MT",2,0,0,0,0
2014,7,"NC",3,0,0,0.201,0.015
2014,7,"ND",4,0,0,0,0
2014,7,"NE",1,0,0,0,0
2014,7,"NH",2,0,0,0,0
2014,7,"NV",1,0,0,0,0
2014,7,"NY",7,0,4,1.05,0
2014,7,"OH",5,0,0,0.418,0
2014,7,"PA",4,0,0,0.285,0
2014,7,"TN",3,0,0,0,0
2014,7,"TX",5,0,0,0.015,0
2014,7,"VA",4,15,0,0.53,0
2014,7,"WI",2,0,0,0,0
2014,7,"WV",5,0,0,0.17,0.005
2014,7,"WY",1,0,0,0,0
2014,8,"AZ",1,0,0,0,0
2014,8,"CO",2,0,0,0,0
2014,8,"FL",2,0,0,0,0
2014,8,"IA",3,0,0,0.202,0.011
2014,8,"ID",1,0,0,0,0
2014,8,"KS",5,0,0,0,0
2014,8,"KY",2,0,0,0.047,0.01
2014,8,"MA",1,0,0,0.1,0
2014,8,"MI",1,0,0,0.005,0
2014,8,"MN",2,0,0,0.002,0
2014,8,"NV",1,0,0,0,0
2014,8,"OH",2,0,0,0.001,0
2014,8,"PA",2,0,0,0.001,0
2014,8,"SD",5,0,0,0,0
2014,8,"WA",1,0,0,0,0
2014,8,"WI",2,0,0,0,0
2014,9,"AR",1,0,0,0.035,0
2014,9,"AZ",1,0,0,0.5,0
2014,9,"KS",2,0,0,0,0
2014,9,"LA",2,0,0,0.25,0
2014,9,"MI",5,0,0,0.88,0
2014,9,"MN",4,0,0,0.913,0.21
2014,9,"MO",11,0,0,0.06,0
2014,9,"NC",1,1,0,0.2,0
2014,9,"ND",2,0,0,0,0
2014,9,"NE",1,0,0,0.05,0.1
2014,9,"NM",1,0,0,0.1,0
2014,9,"NV",1,0,0,0,0
2014,9,"NY",2,0,0,0.11,0
2014,9,"OH",4,0,0,0.16,0
2014,9,"OK",1,0,0,0,0
2014,9,"SC",1,0,0,0.006,0.002
2014,9,"SD",1,0,0,0,0
2014,10,"AL",5,1,0,0,0
2014,10,"AR",10,4,1,0.945,0
2014,10,"FL",6,0,0,0.025,0
2014,10,"GA",7,0,0,0.585,0
2014,10,"IL",8,0,0,0.33,0.25
2014,10,"IN",2,0,0,0.032,0
2014,10,"KY",13,1,0,0.748,0
2014,10,"LA",3,0,0,4,0
2014,10,"MD",1,0,0,0,0
2014,10,"MO",6,0,0,0.333,0
2014,10,"NC",1,0,0,0.015,0.005
2014,10,"OK",1,0,0,0.05,0
2014,10,"SC",2,0,0,0.001,0
2014,10,"TN",2,0,0,0.25,0
2014,10,"TX",2,0,0,1,0
2014,10,"VA",1,0,0,0,0
2014,10,"WA",1,0,0,0.182,0
2014,10,"WV",2,2,0,0.45,0
2014,11,"AL",8,0,0,0.66,0
2014,11,"FL",4,2,0,2.07,0
2014,11,"GA",10,0,0,0.2545,0
2014,11,"LA",2,0,0,0.005,0.002
2014,11,"MS",1,0,0,0.045,0
2014,12,"CA",1,0,0,0,0
2014,12,"GA",3,9,0,0.75,0
2014,12,"KS",1,0,0,0,0
2014,12,"LA",1,0,0,0.4,0
2014,12,"MS",8,50,5,27.2505,0
2014,12,"NC",1,1,0,0.06,0
2014,12,"OH",1,0,0,0.015,0
2014,12,"OK",1,0,0,0,0
2014,12,"TX",3,0,0,0.125,0
2015,1,"AL",10,0,0,0.225,0
2015,1,"FL",2,0,0,0.03,0
2015,1,"GA",7,2,0,0.041,0
2015,1,"MS",8,0,0,0.67,0
2015,1,"WA",1,0,0,0,0
2015,2,"CA",1,0,0,0,0
2015,2,"FL",2,0,0,0.013,0
2015,3,"AR",3,0,0,0.275,0
2015,3,"MO",1,0,0,0.005,0
2015,3,"OK",7,37,1,52.301,0
2015,4,"AL",10,0,0,1.11,0
2015,4,"AR",2,0,0,0.55,0
2015,4,"CA",1,0,0,0.005,0
2015,4,"CO",5,0,0,0.025,0
2015,4,"FL",9,0,0,0.202,0
2015,4,"GA",7,0,0,0.21,0
2015,4,"HI",1,0,0,0,0
2015,4,"IA",3,0,0,0.03,0
2015,4,"IL",11,11,2,19.25,0
2015,4,"IN",4,0,0,0.547,0
2015,4,"KS",28,0,0,0.175,0
2015,4,"KY",5,0,0,0.245,0
2015,4,"LA",10,0,0,0.11,0
2015,4,"MI",1,0,0,0,0
2015,4,"MO",9,0,0,0.726,0
2015,4,"MS",10,0,0,0.453,0
2015,4,"OH",2,0,0,0.006,0
2015,4,"OK",5,1,0,0.275,0
2015,4,"OR",1,0,0,0.025,0
2015,4,"PA",1,0,0,0.005,0
2015,4,"SC",5,2,0,0.237,0
2015,4,"TN",1,0,0,0.02,0
2015,4,"TX",47,0,0,2.851,0
2015,5,"AR",5,8,2,1.84,0
2015,5,"CO",17,0,0,0.021,0
2015,5,"FL",1,4,0,0,0
2015,5,"GA",1,0,0,0.1,0
2015,5,"IA",11,0,0,1.11,0.014
2015,5,"IL",5,0,0,0.065,0
2015,5,"IN",1,0,0,0.049,0
2015,5,"KS",65,2,0,11.081,0
2015,5,"LA",4,2,0,0.6,0
2015,5,"MN",16,0,0,0.455,0
2015,5,"MO",14,0,0,0.815,0
2015,5,"MS",4,0,0,0.22,0
2015,5,"NC",2,0,0,0.08,0
2015,5,"ND",1,0,0,0,0
2015,5,"NE",16,0,0,6.25,0
2015,5,"NM",2,0,0,0.02,0
2015,5,"OH",1,2,0,0.75,0
2015,5,"OK",85,14,1,4.41,0
2015,5,"PA",1,0,0,0.02,0
2015,5,"SD",3,9,0,1.5,0
2015,5,"TN",2,0,0,0.005,0
2015,5,"TX",129,65,4,50.64,0.245
2015,5,"WI",2,0,0,0,0
2015,5,"WY",3,0,0,0,0
2015,6,"CO",25,0,0,0.0335,0
2015,6,"FL",4,0,0,0.005,0
2015,6,"IA",14,4,0,1.311,0.166
2015,6,"IL",26,14,0,27.342,0.077
2015,6,"IN",4,0,0,0,0
2015,6,"KS",11,0,0,0.475,0
2015,6,"KY",1,0,0,0.004,0.005
2015,6,"LA",2,0,0,0.125,0
2015,6,"MA",2,0,0,0.045,0
2015,6,"MD",3,0,0,0.518,0
2015,6,"MI",6,7,0,4.621,0
2015,6,"MN",3,0,0,0,0
2015,6,"MO",6,0,0,0,0
2015,6,"MT",4,2,0,0.1,0
2015,6,"NC",6,0,0,0.0975,0
2015,6,"ND",25,0,0,0.33,0.15
2015,6,"NE",2,0,0,0,0
2015,6,"NM",1,0,0,0,0
2015,6,"NV",1,0,0,0,0
2015,6,"NY",2,0,0,0.035,0
2015,6,"OH",3,0,0,0.128,0.005
2015,6,"OK",1,0,0,0.15,0
2015,6,"PA",4,0,0,0.305,0
2015,6,"SC",1,0,0,0,0
2015,6,"SD",9,0,0,0.1,0
2015,6,"TX",3,0,0,0.01,0
2015,6,"UT",2,0,0,0,0
2015,6,"VA",6,0,0,0.122,0
2015,6,"WI",5,0,0,0.0461,0
2015,6,"WV",2,0,0,0.325,0
2015,6,"WY",4,0,0,0,0
2015,7,"AL",6,0,0,0,0
2015,7,"AR",1,0,0,0.15,0
2015,7,"AZ",1,0,0,0,0
2015,7,"CA",3,0,0,0,0
2015,7,"CO",2,0,0,0,0
2015,7,"DE",1,0,0,0.2,0
2015,7,"IA",2,0,0,0.04,0.01
2015,7,"ID",1,0,0,0,0
2015,7,"IL",11,2,0,2.9,0.01
2015,7,"IN",7,0,0,0.195,0.0058
2015,7,"KS",3,0,0,0.27,0
2015,7,"KY",11,0,0,0.471,0
2015,7,"MI",1,0,0,0.05,0
2015,7,"MN",14,0,0,2.265,0.502
2015,7,"MO",12,0,0,0.626,0.02
2015,7,"ND",6,0,0,0,0
2015,7,"NE",3,0,0,0,0
2015,7,"NH",1,0,0,0,0
2015,7,"NM",2,1,0,0.1,0
2015,7,"OK",3,0,0,0.015,0
2015,7,"PA",3,1,0,0.87,0
2015,7,"SD",9,0,0,0.05,0
2015,7,"TN",9,0,0,0.265,0
2015,7,"WI",6,0,0,0.315,0.002
2015,7,"WY",1,0,0,0,0
2015,8,"AL",2,7,0,0,0
2015,8,"AZ",1,0,0,0,0
2015,8,"CA",1,2,0,18,0
2015,8,"CO",5,0,0,0.15,0.1
2015,8,"FL",4,0,0,0,0
2015,8,"IA",2,0,0,0.2,0.035
2015,8,"IL",6,0,0,1.08,0.008
2015,8,"KS",2,0,0,0,0
2015,8,"MI",1,0,0,0.05,0
2015,8,"MN",6,0,0,0.5,0
2015,8,"MS",1,0,0,0.015,0
2015,8,"NE",3,0,0,0,0
2015,8,"PA",2,0,0,0.065,0
2015,8,"SD",4,0,0,0.085,0
2015,8,"VA",1,0,0,0.002,0
2015,8,"WI",4,0,0,0.157,0
2015,9,"AZ",1,0,0,0,0
2015,9,"FL",3,0,0,0,0
2015,9,"IL",2,0,0,0.09,0
2015,9,"KS",2,1,0,0,0
2015,9,"MD",1,0,0,0,0
2015,9,"MI",1,0,0,0.04,0
2015,9,"MO",2,0,0,0,0
2015,9,"NE",1,0,0,0,0
2015,9,"PA",1,0,0,4,0
2015,9,"SC",1,0,0,1.54,0
2015,9,"TX",2,0,0,0,0
2015,10,"AZ",2,0,0,0,0
2015,10,"CA",1,0,0,0,0
2015,10,"FL",1,0,0,0.012,0
2015,10,"IA",7,0,0,0.016,0
2015,10,"LA",6,1,0,0.057,0
2015,10,"MS",4,0,0,0.104,0
2015,10,"NM",1,0,0,0,0
2015,10,"TX",18,6,0,17.765,0
2015,11,"CA",1,0,0,1,0.2
2015,11,"FL",4,0,0,0.075,0
2015,11,"GA",9,1,0,0.377,0
2015,11,"IA",19,1,0,2.836,0.001
2015,11,"IL",2,0,0,0,0
2015,11,"KS",18,0,0,0.133,0
2015,11,"MI",3,0,0,0.08,0
2015,11,"MO",2,0,0,0,0
2015,11,"MS",13,0,0,0.372,0
2015,11,"NE",1,0,0,0.05,0
2015,11,"OK",9,0,0,0.169,0
2015,11,"TX",24,0,0,1.03,0
2015,12,"AL",6,2,0,0.1,0
2015,12,"AR",9,0,0,0.67,0.015
2015,12,"CA",2,0,0,1.02,0
2015,12,"FL",1,0,0,0.01,0
2015,12,"GA",1,0,0,0.015,0
2015,12,"IA",2,0,0,0,0
2015,12,"IL",6,0,0,0.268,0
2015,12,"IN",5,0,0,0.253,0
2015,12,"KY",1,3,0,0.12,0
2015,12,"LA",7,1,0,0.275,0
2015,12,"MI",1,0,0,0.5,0
2015,12,"MO",3,0,0,0.145,0
2015,12,"MS",6,100,20,22.953,0
2015,12,"NC",1,0,0,0.05,0
2015,12,"OH",1,0,0,0.006,0
2015,12,"OK",3,3,0,2,0
2015,12,"SC",1,0,0,0.018,0
2015,12,"TN",7,4,2,7.132,2.11
2015,12,"TX",22,637,13,42.474,0.045
2015,12,"WA",1,0,0,0.311,0
2015,12,"WV",1,0,0,0.1,0
2016,1,"CA",1,0,0,0,0.075
2016,1,"FL",10,11,2,15.302,0
2016,1,"LA",1,0,0,0,0
2016,1,"MS",5,0,0,0.273,0
2016,2,"AL",21,2,0,1.825,0
2016,2,"FL",14,10,0,34.635,0
2016,2,"GA",5,0,0,5.15,0
2016,2,"LA",15,92,2,0.05,0
2016,2,"MD",1,0,0,0,0
2016,2,"MS",25,2,1,5.311,0
2016,2,"NC",9,0,0,1.105,0
2016,2,"PA",2,0,0,8.025,0
2016,2,"SC",2,0,0,0.05,0
2016,2,"TN",1,1,0,0.15,0
2016,2,"TX",1,0,0,0,0
2016,2,"VA",9,40,4,24.482,1.58
2016,3,"AL",13,4,0,0.023,0
2016,3,"AR",13,6,0,3.601,0
2016,3,"FL",1,0,0,0,0
2016,3,"GA",1,0,0,0.002,0
2016,3,"IA",4,3,0,0.05,0
2016,3,"IL",7,10,0,2.705,0
2016,3,"IN",7,0,0,0.125,0
2016,3,"KS",1,0,0,0,0
2016,3,"KY",5,0,0,1.14,0
2016,3,"LA",3,0,0,0.007,0
2016,3,"MI",1,0,0,0.1,0
2016,3,"MO",1,0,0,0,0
2016,3,"MS",5,0,0,0.58,0
2016,3,"OH",5,0,0,0.48,0
2016,3,"OK",6,11,0,4.275,0
2016,3,"TN",4,0,0,0.075,0
2016,3,"TX",13,0,0,1.624,0
2016,4,"AL",9,0,0,0,0
2016,4,"AR",9,0,0,0.515,0
2016,4,"CA",3,0,0,5e-04,0
2016,4,"CO",5,0,0,0,0
2016,4,"FL",3,0,0,0.205,0
2016,4,"GA",9,5,0,0.595,0
2016,4,"IA",5,0,0,0.028,0
2016,4,"IL",3,0,0,0,0
2016,4,"IN",3,0,0,0.3,0
2016,4,"KS",9,2,0,0.08,0
2016,4,"KY",4,0,0,0.175,0
2016,4,"LA",1,0,0,0.004,0
2016,4,"MO",10,0,0,0.35,0
2016,4,"MS",2,0,0,0.02,0
2016,4,"NE",5,0,0,0.004,0
2016,4,"OK",28,0,0,1.278,0
2016,4,"TX",33,10,1,2.967,0
2016,5,"AR",1,0,0,0.5,0
2016,5,"CO",19,4,0,0.135,0
2016,5,"FL",4,0,0,0.395,0
2016,5,"GA",1,0,0,0,0
2016,5,"IA",7,0,0,0.005,0
2016,5,"IL",5,0,0,0,0
2016,5,"IN",4,0,0,0.055,0
2016,5,"KS",63,10,0,0.017,0
2016,5,"KY",9,10,0,3.98,0
2016,5,"LA",1,0,0,0,0
2016,5,"MI",2,0,0,0.06,0
2016,5,"MN",5,0,0,0.025,0
2016,5,"MO",5,0,0,0,0
2016,5,"MT",2,0,0,0,0
2016,5,"NC",1,1,0,0.5,0
2016,5,"ND",1,0,0,0,0
2016,5,"NE",13,0,0,0.165,0
2016,5,"OK",24,2,2,9.585,0
2016,5,"SD",6,0,0,0.035,0
2016,5,"TX",44,0,0,11.564,0
2016,5,"WA",1,0,0,0.02,0
2016,5,"WI",1,0,0,0.1,0
2016,6,"CO",7,0,0,0,0
2016,6,"FL",2,0,0,0.005,0
2016,6,"GA",1,0,0,0.005,0
2016,6,"IA",4,0,0,0.001,0
2016,6,"ID",1,0,0,0,0
2016,6,"IL",20,4,0,0,0
2016,6,"IN",4,0,0,0.041,0
2016,6,"LA",1,0,0,0,0
2016,6,"MD",1,0,0,0,0
2016,6,"MN",15,0,0,0.5,0
2016,6,"MT",1,7,0,1.5,0
2016,6,"NC",1,1,0,0.05,0
2016,6,"ND",2,0,0,0.2,0.03
2016,6,"NE",3,0,0,0.052,0
2016,6,"OH",3,0,0,0.57,0.02
2016,6,"OR",1,0,0,0,0
2016,6,"PA",3,0,0,0.116,0
2016,6,"SD",4,0,0,0.1,0
2016,6,"TX",3,0,0,0,0
2016,6,"WI",5,0,0,0.205,0
2016,6,"WV",4,2,0,0.097,0
2016,7,"AZ",1,0,0,0,0
2016,7,"CO",5,0,0,0.0325,0
2016,7,"FL",3,0,0,0,0
2016,7,"GA",2,0,0,0,0
2016,7,"IA",14,9,0,5.284,0.021
2016,7,"ID",1,0,0,0,0
2016,7,"IL",4,2,0,0.35,0
2016,7,"KS",7,0,0,3.9,0.01
2016,7,"KY",5,10,0,1.116,0
2016,7,"ME",1,0,0,0,0
2016,7,"MI",4,0,0,0.165,0
2016,7,"MN",11,1,0,0.1,0
2016,7,"MO",1,0,0,0,0
2016,7,"MS",2,0,0,0.155,0
2016,7,"MT",3,0,0,0,0
2016,7,"ND",12,0,0,0,0
2016,7,"NE",10,0,0,0.07,0
2016,7,"NH",1,0,0,0,0
2016,7,"NJ",2,0,0,0,0
2016,7,"NM",1,0,0,0,0
2016,7,"OH",1,0,0,0.015,0
2016,7,"OK",1,0,0,0,0
2016,7,"OR",1,0,0,0,0
2016,7,"PA",1,0,0,0.025,0
2016,7,"SD",3,0,0,0,0
2016,7,"TX",1,0,0,0,0
2016,7,"WA",2,0,0,0,0
2016,7,"WI",9,0,0,1.125,0
2016,7,"WV",3,0,0,0.036,0
2016,8,"AL",1,0,0,0,0
2016,8,"CT",1,0,0,0.015,0
2016,8,"FL",2,0,0,0.02,0
2016,8,"IA",2,0,0,0,0
2016,8,"IL",1,0,0,0,0
2016,8,"IN",22,20,0,10.2745,0.014
2016,8,"KS",2,0,0,0,0
2016,8,"KY",1,0,0,0.05,0.05
2016,8,"LA",2,2,0,0.2,0
2016,8,"MA",1,0,0,1,0
2016,8,"MD",1,0,0,0.075,0
2016,8,"MI",9,0,0,5.36,0
2016,8,"MN",4,0,0,0,0.005
2016,8,"MO",1,0,0,0.002,0
2016,8,"ND",7,0,0,0.6,0.35
2016,8,"NE",6,0,0,0,0
2016,8,"NM",2,0,0,0,0
2016,8,"NY",2,0,0,0.018,0
2016,8,"OH",15,0,0,0.0955,0.01
2016,8,"PA",2,0,0,0.015,0
2016,8,"TX",1,0,0,0,0
2016,8,"UT",1,0,0,0,0
2016,8,"WA",1,0,0,0,0
2016,8,"WI",2,0,0,0.125,0.005
2016,8,"WY",1,0,0,0,0
2016,9,"CO",3,0,0,0.046,0
2016,9,"FL",6,0,0,0.083,0
2016,9,"GA",2,0,0,0,0
2016,9,"IA",2,0,0,0.0032,0.003
2016,9,"IL",4,0,0,0.85,0.12
2016,9,"MN",2,0,0,1,0
2016,9,"NC",3,3,0,0.475,0
2016,9,"NE",2,0,0,0,0
2016,9,"NM",6,0,0,0,0
2016,9,"PA",1,0,0,0.02,0
2016,9,"TX",5,0,0,0.03,0
2016,9,"UT",2,5,0,2.3,0
2016,9,"WY",1,0,0,0.001,0
2016,10,"IA",3,0,0,0,0
2016,10,"IL",2,0,0,0,0
2016,10,"IN",2,0,0,0,0
2016,10,"KS",11,0,0,0.045,1e-04
2016,10,"NC",1,0,0,0.075,0.025
2016,10,"OR",2,0,0,1,0
2016,10,"SC",1,0,0,0,0
2016,11,"AL",19,12,4,0,0
2016,11,"FL",1,0,0,0.05,0
2016,11,"GA",6,0,0,0.214,0
2016,11,"IA",5,0,0,0.008,0
2016,11,"KS",1,0,0,0,0
2016,11,"LA",2,0,0,0,0
2016,11,"MS",5,0,0,0.695,0
2016,11,"NC",1,0,0,0.1,0
2016,11,"NE",3,0,0,0.153,0
2016,11,"PR",1,0,0,0.01,0
2016,11,"SC",1,0,0,0.5,0
2016,11,"TN",5,23,2,1,0
2016,12,"AL",2,0,0,0,0
2016,12,"AR",1,0,0,0.1,0
2016,12,"GA",1,0,0,0.05,0
2016,12,"KS",8,0,0,0.09,0
2016,12,"KY",1,0,0,0.004,0
2016,12,"LA",1,0,0,0,0
2016,12,"MS",2,0,0,0.08,0
2016,12,"NE",3,0,0,0.605,0
2017,1,"AL",21,4,0,1.5,0
2017,1,"AR",3,0,0,0.038,0
2017,1,"CA",2,0,0,0.025,0
2017,1,"FL",5,0,0,1,0
2017,1,"GA",53,137,16,317.732,7.55
2017,1,"LA",21,3,0,7.05,0
2017,1,"MS",13,59,4,12.96,0.9495
2017,1,"SC",2,1,0,0,0
2017,1,"TX",19,4,0,4.545,0
2017,2,"AL",2,1,0,0.1,0
2017,2,"AR",2,5,0,0.12,0
2017,2,"FL",2,0,0,0,0
